id,last_scraped,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,reviews_per_month
294887,2021-09-12,1527176,Gill,f,1.0,1.0,51.57505,0.00514,Private room in rental unit,Private room,1,$34.00,1,14,361,45,2019-11-16,2016-06-26,4.89,2.02
299374,2021-09-12,1542753,Yvonne,t,1.0,1.0,51.55763,-0.30246,Entire rental unit,Entire home/apt,5,$59.00,1,90,159,173,2013-04-30,2019-10-27,4.66,1.7
300723,2021-09-11,1549137,Rita,f,1.0,1.0,51.5835,-0.11739,Entire rental unit,Entire home/apt,6,$200.00,2,30,266,57,2012-02-14,2018-10-16,4.85,0.49
304162,2021-09-12,1349562,Fola,f,6.0,6.0,51.47689,0.03238,Private room in residential home,Private room,1,$32.00,1,1125,345,16,2013-04-20,2014-10-24,4.31,0.16
304918,2021-09-11,259088,Simon,t,6.0,6.0,51.52264,-0.10323,Entire loft,Entire home/apt,2,$130.00,4,365,222,336,2014-03-31,2020-08-16,4.79,3.7
305573,2021-09-11,281951,Ed,f,0.0,0.0,51.49608,-0.09713,Entire rental unit,Entire home/apt,2,$70.00,15,1125,176,15,2015-05-19,2021-08-30,4.58,0.19
306405,2021-09-12,1575800,Mary,f,1.0,1.0,51.54259,0.15386,Private room in rental unit,Private room,1,$41.00,4,365,365,3,2012-02-21,2012-05-27,4.0,0.03
306966,2021-09-11,1579159,Sam,f,1.0,1.0,51.51592,-0.16413,Entire rental unit,Entire home/apt,2,$100.00,60,365,283,19,2012-04-26,2019-08-31,4.93,0.17
307923,2021-09-12,1584404,Rubina,t,1.0,1.0,51.52344,-0.46178,Private room in residential home,Private room,2,$30.00,1,30,169,88,2015-10-15,2018-06-03,4.82,1.22
308005,2021-09-11,67564,Liz,f,18.0,18.0,51.52197,-0.14035,Entire rental unit,Entire home/apt,3,$179.00,3,1125,100,52,2015-10-12,2019-10-07,4.79,0.72
308640,2021-09-11,1586861,Eliza,f,1.0,1.0,51.55215,-0.03855,Entire rental unit,Entire home/apt,6,$145.00,2,60,266,37,2016-10-31,2019-06-23,4.78,0.62
310724,2021-09-11,1598430,Maria,t,1.0,1.0,51.49324,-0.11058,Entire townhouse,Entire home/apt,6,$260.00,3,90,158,175,2012-08-07,2020-03-09,4.88,1.58
310949,2021-09-12,1599044,Robert And Antonio,t,1.0,1.0,51.49883,0.10547,Private room in townhouse,Private room,2,$34.00,3,1125,345,245,2014-09-14,2020-11-02,4.95,2.88
311430,2021-09-11,766056,Trevor,t,4.0,4.0,51.46721,-0.10136,Private room in rental unit,Private room,2,$35.00,4,1125,52,20,2018-07-25,2020-02-01,4.95,0.52
311768,2021-09-11,871053,Doreen &  Nichola,f,5.0,5.0,51.41755,-0.15309,Entire rental unit,Entire home/apt,13,$500.00,2,1124,335,72,2016-03-27,2018-06-08,4.81,1.08
312761,2021-09-11,1608226,Pippa,t,2.0,2.0,51.52704,-0.08129,Entire rental unit,Entire home/apt,2,$144.00,21,180,79,83,2019-09-13,2019-08-07,4.94,3.41
314164,2021-09-11,1614205,Lara,f,1.0,1.0,51.55701,-0.08336,Entire residential home,Entire home/apt,6,$97.00,7,21,262,7,2013-08-15,2018-09-23,4.67,0.07
315238,2021-09-11,1619024,Sally,f,2.0,2.0,51.47565,-0.15073,Entire rental unit,Entire home/apt,4,$170.00,2,60,326,60,2018-11-08,2021-08-23,4.75,1.73
315489,2021-09-11,1620606,Shirley,t,6.0,6.0,51.44085,-0.13348,Private room in residential home,Private room,1,$31.00,2,25,264,76,2013-07-29,2019-08-28,4.53,0.77
316137,2021-09-11,1621004,Gideon,t,4.0,4.0,51.54289,-0.14541,Private room in residential home,Private room,4,$46.00,1,365,336,36,2015-08-11,2015-10-25,4.63,0.49
318287,2021-09-12,1369081,Mirjam,f,1.0,1.0,51.61455,-0.02989,Private room in residential home,Private room,1,$29.00,2,200,280,92,2013-01-05,2018-12-31,4.82,0.87
318867,2021-09-11,1636529,Marie-Louise,f,1.0,1.0,51.51106,-0.16939,Entire rental unit,Entire home/apt,2,$140.00,7,365,342,26,2019-04-23,2015-11-10,4.88,0.89
322606,2021-09-11,1383749,Henrietta,f,2.0,2.0,51.46811,-0.17134,Private room in residential home,Private room,2,$40.00,2,1125,342,166,2013-10-07,2019-10-11,4.32,1.72
325305,2021-09-12,734142,Mariano & Eduardo,t,1.0,1.0,51.5327,0.01228,Private room in residential home,Private room,2,$35.00,2,7,299,170,2013-09-10,2019-07-21,4.92,1.74
326314,2021-09-11,1668677,Chris,f,2.0,2.0,51.48751,-0.11679,Entire townhouse,Entire home/apt,6,$140.00,14,14,352,6,2014-08-25,2014-08-08,4.67,0.07
326633,2021-09-11,1619024,Sally,f,2.0,2.0,51.47565,-0.15159,Private room in rental unit,Private room,2,$90.00,2,1125,316,230,2012-05-01,2019-09-26,4.85,2.02
326655,2021-09-11,43039,Adriano,f,0.0,0.0,51.4619,-0.1169,Entire rental unit,Entire home/apt,4,$115.00,2,65,302,26,2017-05-16,2021-05-04,4.78,0.49
331058,2021-09-11,1688557,Layla,f,5.0,5.0,51.50144,-0.25678,Private room in rental unit,Private room,4,$47.00,1,90,348,131,2013-07-25,2020-09-09,4.55,1.32
334310,2021-09-12,1703080,Allan,t,4.0,4.0,51.45735,-0.01614,Private room in townhouse,Private room,2,$36.00,8,1125,315,172,2012-05-03,2020-12-29,4.85,1.51
334412,2021-09-11,1703579,Baxter,f,4.0,4.0,51.52382,-0.10533,Private room in rental unit,Private room,2,$71.00,1,1825,325,166,2013-05-12,2019-10-29,4.51,1.64
334603,2021-09-12,1021636,Dusan,f,1.0,1.0,51.54349,-0.25758,Entire condominium (condo),Entire home/apt,4,$299.00,1,1125,180,2,2021-07-12,2021-07-25,5.0,0.95
336577,2021-09-11,1270755,Claire,t,7.0,7.0,51.53185,-0.08152,Entire condominium (condo),Entire home/apt,6,$215.00,1,1825,352,341,2012-06-30,2019-08-25,4.52,3.04
337806,2021-09-11,1716535,Dalston,f,1.0,1.0,51.55163,-0.0745,Entire rental unit,Entire home/apt,2,$75.00,1,365,222,28,2013-12-09,2018-06-27,4.68,0.3
337986,2021-09-12,1717343,Tom Tyrell,f,1.0,1.0,51.54829,0.1611,Private room in townhouse,Private room,2,$20.00,2,14,85,2,2018-04-08,2018-02-26,4.0,0.05
338198,2021-09-11,1718539,Mojdeh,f,1.0,1.0,51.56329,-0.19534,Entire rental unit,Entire home/apt,3,$85.00,7,90,343,36,2019-01-01,2019-07-02,4.68,1.1
338896,2021-09-11,1721165,Elaine,f,2.0,2.0,51.59635,-0.19098,Private room in rental unit,Private room,1,$35.00,3,30,61,20,2018-07-20,2019-08-13,4.89,0.52
340435,2021-09-11,1727431,Kenichiro,t,1.0,1.0,51.50743,-0.22568,Private room in rental unit,Private room,2,$59.00,2,60,211,337,2013-09-14,2019-11-06,4.89,3.46
341779,2021-09-11,1734105,Tricia,f,4.0,4.0,51.40208,-0.0987,Private room in residential home,Private room,2,$20.00,1,1125,331,41,2018-10-18,2013-05-29,4.54,1.16
341956,2021-09-12,1735026,Sylwia,f,1.0,1.0,51.53169,-0.3761,Private room in rental unit,Private room,2,$50.00,2,90,365,1,2013-11-03,2013-11-03,5.0,0.01
343149,2021-09-11,507972,Maryam,t,3.0,3.0,51.51575,-0.18078,Entire rental unit,Entire home/apt,7,$165.00,91,1125,364,29,2013-09-29,2016-09-17,4.52,0.3
343701,2021-09-12,875652,Kadija,t,1.0,1.0,51.52864,0.00945,Entire rental unit,Entire home/apt,3,$50.00,5,365,288,7,2020-03-01,2021-08-30,4.86,0.37
343848,2021-09-12,1744522,Denise,t,3.0,3.0,51.64879,-0.11822,Private room in residential home,Private room,3,$33.00,30,1125,40,50,2014-06-17,2018-07-15,4.86,0.57
344094,2021-09-11,1745432,Karen,t,4.0,4.0,51.41868,-0.12462,Private room in townhouse,Private room,2,$25.00,3,1125,319,169,2014-08-20,2019-05-20,4.68,1.97
344102,2021-09-11,1745432,Karen,t,4.0,4.0,51.41757,-0.12453,Private room in townhouse,Private room,3,$26.00,3,1125,326,160,2014-09-29,2020-04-18,4.73,1.89
345877,2021-09-11,1754088,Clare,f,1.0,1.0,51.53805,-0.08485,Entire rental unit,Entire home/apt,3,$98.00,2,31,113,49,2017-07-29,2019-08-21,4.8,0.98
347389,2021-09-12,1090342,John,f,6.0,6.0,51.50062,0.03117,Private room in bed and breakfast,Private room,2,$135.00,2,30,269,21,2016-10-20,2015-09-18,5.0,0.35
347849,2021-09-11,1763100,Yvonne,f,3.0,3.0,51.44166,-0.1377,Entire rental unit,Entire home/apt,6,$180.00,4,14,75,32,2013-11-02,2019-05-10,4.84,0.33
348215,2021-09-11,1621004,Gideon,t,4.0,4.0,51.54267,-0.14519,Private room in residential home,Private room,4,$45.00,1,365,311,93,2015-08-20,2019-11-02,4.95,1.26
348217,2021-09-11,1621004,Gideon,t,4.0,4.0,51.54236,-0.14495,Entire residential home,Entire home/apt,9,$400.00,2,365,307,41,2016-06-20,2019-10-02,4.68,0.64
348549,2021-09-11,1764754,Tom,f,1.0,1.0,51.52804,-0.06444,Entire condominium (condo),Entire home/apt,2,$175.00,3,1124,219,57,2014-10-17,2020-09-27,4.91,0.68
349339,2021-09-12,1769902,Fiona,f,3.0,3.0,51.61654,-0.14936,Private room in residential home,Private room,2,$50.00,2,30,365,6,2017-06-14,2019-08-04,5.0,0.12
351727,2021-09-11,1781664,Hilda,t,1.0,1.0,51.45511,-0.10869,Private room in rental unit,Private room,2,$32.00,2,14,335,218,2013-05-20,2019-05-27,4.59,2.15
353133,2021-09-11,1788460,Anne,f,3.0,3.0,51.54472,-0.10965,Private room in rental unit,Private room,1,$55.00,5,100,314,74,2015-01-12,2019-08-01,4.86,0.91
354003,2021-09-11,1792369,Eleonor,t,2.0,2.0,51.49117,-0.18766,Entire rental unit,Entire home/apt,4,$157.00,4,1125,107,108,2014-01-13,2019-05-29,4.56,1.16
358360,2021-09-12,1813972,Rachella,t,1.0,1.0,51.59737,-0.09714,Private room in townhouse,Private room,2,$25.00,2,10,315,257,2012-04-25,2019-11-24,4.79,2.25
359974,2021-09-11,1741058,Frankie,f,2.0,2.0,51.52776,-0.08271,Entire rental unit,Entire home/apt,4,$114.00,4,30,33,75,2013-06-19,2020-03-10,4.64,0.75
361944,2021-09-12,1829481,Orsi,t,2.0,2.0,51.39335,0.11933,Private room in rental unit,Private room,2,$25.00,1,31,115,81,2013-09-13,2016-02-02,4.59,0.83
362026,2021-09-12,1810850,Christopher,t,2.0,2.0,51.60081,-0.11489,Private room in residential home,Private room,2,$45.00,4,14,335,65,2016-03-12,2019-05-06,4.95,0.97
365069,2021-09-11,710493,Marsha,f,2.0,2.0,51.5491,-0.18469,Entire rental unit,Entire home/apt,2,$90.00,7,190,237,58,2013-12-08,2019-06-15,4.46,0.61
365933,2021-09-11,1847762,D & D,f,1.0,1.0,51.48621,-0.12126,Entire rental unit,Entire home/apt,4,$92.00,2,30,189,256,2013-03-04,2021-06-29,4.88,2.47
367207,2021-09-11,1844072,Mary,f,1.0,1.0,51.51882,-0.14108,Private room in rental unit,Private room,1,$71.00,2,1125,333,92,2015-04-20,2020-03-16,4.84,1.18
369034,2021-09-11,1861649,Vicky,f,1.0,1.0,51.48864,-0.21614,Private room in residential home,Private room,3,$65.00,1,1125,302,272,2013-03-07,2020-02-23,4.88,2.62
370824,2021-09-11,1620606,Shirley,t,6.0,6.0,51.44036,-0.13369,Private room in residential home,Private room,1,$27.00,2,25,244,135,2013-09-13,2019-09-11,4.66,1.39
374493,2021-09-11,1883830,Aisling & Matt,f,1.0,1.0,51.52899,-0.03612,Entire rental unit,Entire home/apt,4,$100.00,4,60,222,5,2014-04-24,2014-08-07,5.0,0.06
375006,2021-09-11,1886636,Tope,f,5.0,5.0,51.50046,-0.11482,Private room in rental unit,Private room,2,$53.00,2,21,253,516,2012-08-08,2020-02-21,4.33,4.66
375657,2021-09-11,1554514,Sandy,f,1.0,1.0,51.50195,-0.24959,Entire rental unit,Entire home/apt,2,$76.00,5,1125,253,55,2014-12-01,2019-09-03,4.96,0.67
375799,2021-09-12,1889832,Glynis,t,2.0,2.0,51.40296,-0.25044,Entire rental unit,Entire home/apt,4,$80.00,7,60,315,55,2012-05-21,2016-07-09,4.89,0.49
377707,2021-09-12,1898009,Raimonda,f,2.0,2.0,51.59895,-0.00705,Private room in townhouse,Private room,2,$45.00,1,360,325,149,2013-09-18,2019-09-20,4.87,1.53
377982,2021-09-11,1878852,Alienor & Piers,t,3.0,3.0,51.49903,-0.13648,Entire rental unit,Entire home/apt,3,$130.00,4,60,173,75,2015-07-16,2021-09-07,4.9,1.0
378551,2021-09-12,1901556,Marianne,t,1.0,1.0,51.48364,-0.26736,Entire rental unit,Entire home/apt,2,$116.00,5,1125,316,50,2015-09-26,2019-08-25,4.84,0.69
379053,2021-09-11,1903473,Suzanne,t,1.0,1.0,51.55301,-0.07762,Private room in residential home,Private room,2,$49.00,2,1125,338,122,2013-12-10,2019-09-20,4.76,1.29
379060,2021-09-11,892187,Wayne,t,2.0,2.0,51.48394,-0.19872,Entire rental unit,Entire home/apt,4,$88.00,2,30,256,251,2012-05-03,2020-09-14,4.86,2.2
380188,2021-09-12,1908027,Louisa,f,1.0,1.0,51.45954,-0.3234,Entire rental unit,Entire home/apt,6,$186.00,4,365,307,125,2012-05-02,2021-08-09,4.71,1.1
380714,2021-09-11,1909905,Eddie,f,4.0,4.0,51.54036,-0.08834,Private room in residential home,Private room,2,$49.00,1,14,350,9,2017-07-15,2019-11-30,4.89,0.18
381005,2021-09-11,1911148,Brendan,f,1.0,1.0,51.54929,-0.22403,Private room in rental unit,Private room,2,$30.00,3,14,339,88,2012-05-14,2019-02-23,4.9,0.77
381916,2021-09-11,1890206,Francien,f,4.0,4.0,51.44259,-0.12949,Private room in residential home,Private room,3,$55.00,2,28,84,60,2013-07-24,2014-05-03,4.7,0.61
382634,2021-09-12,1917784,Faisal,f,4.0,4.0,51.55817,-0.01114,Private room in residential home,Private room,2,$39.00,1,1125,365,1,2015-08-16,2015-08-16,4.0,0.01
383382,2021-09-11,1890206,Francien,f,4.0,4.0,51.45084,-0.12378,Private room in townhouse,Private room,2,$65.00,2,28,105,83,2013-03-06,2016-02-25,4.78,0.8
383416,2021-09-11,1890206,Francien,f,4.0,4.0,51.44773,-0.12252,Private room in townhouse,Private room,2,$50.00,2,28,77,18,2015-12-23,2016-12-25,4.59,0.26
384315,2021-09-11,1923818,Querida,t,2.0,2.0,51.53547,-0.05543,Private room in rental unit,Private room,1,$28.00,7,100,175,79,2015-02-28,2021-03-31,4.92,0.99
384770,2021-09-11,1926757,Jonathan,f,1.0,1.0,51.50364,-0.22161,Entire rental unit,Entire home/apt,4,$120.00,2,16,352,68,2014-03-27,2020-10-28,4.68,0.75
386965,2021-09-12,1936326,Vedrana,f,2.0,2.0,51.48593,-0.36729,Private room in residential home,Private room,1,$35.00,2,5,365,7,2012-10-26,2019-06-21,5.0,0.06
387835,2021-09-12,1940607,Graham,t,2.0,2.0,51.42833,-0.34646,Private room in residential home,Private room,2,$37.00,1,1125,319,166,2013-02-26,2019-11-05,4.94,1.6
387935,2021-09-11,1941155,Nynke,f,1.0,1.0,51.56047,-0.06469,Private room in rental unit,Private room,2,$65.00,1,10,253,2,2012-03-27,2013-10-12,4.5,0.02
388030,2021-09-11,1941593,Susan,f,2.0,2.0,51.50331,-0.24071,Private room in residential home,Private room,1,$30.00,1,1125,321,49,2016-12-12,2016-07-09,4.6,0.85
388032,2021-09-11,1941593,Susan,f,2.0,2.0,51.5033,-0.24057,Private room in residential home,Private room,1,$35.00,2,1125,321,142,2016-06-14,2019-10-27,4.63,2.22
388037,2021-09-12,1936326,Vedrana,f,2.0,2.0,51.48698,-0.36862,Private room in residential home,Private room,1,$44.00,3,28,365,1,2014-08-14,2014-08-14,3.0,0.01
388306,2021-09-11,1942893,Nigel,f,1.0,1.0,51.46107,-0.21945,Private room in rental unit,Private room,1,$908.00,1,1125,314,1,2012-03-26,2012-03-26,5.0,0.01
388411,2021-09-11,1943439,Caroline,f,1.0,1.0,51.42577,-0.19877,Private room in townhouse,Private room,1,$50.00,1,365,88,17,2012-08-24,2013-01-09,4.44,0.15
388644,2021-09-11,1944640,Alicia,f,1.0,1.0,51.4584,-0.10664,Private room in residential home,Private room,2,$51.00,2,14,87,6,2014-05-25,2015-01-03,4.67,0.07
388663,2021-09-12,1944736,Henry,f,2.0,2.0,51.51813,0.01694,Private room in rental unit,Private room,2,$80.00,1,1125,365,1,2017-03-04,2017-03-04,0.0,0.02
388674,2021-09-12,1944777,Geraldine,f,1.0,1.0,51.60536,-0.14502,Private room in residential home,Private room,1,$23.00,1,1125,346,79,2016-08-18,2015-04-19,4.61,1.28
388700,2021-09-11,1944867,Colin,f,0.0,0.0,51.39762,-0.1979,Private room in rental unit,Private room,1,$12.00,30,60,48,35,2015-08-16,2020-03-10,4.86,0.47
388721,2021-09-11,1944988,Lena,f,1.0,1.0,51.56054,-0.07686,Entire residential home,Entire home/apt,7,$155.00,6,365,231,12,2013-12-29,2015-04-10,4.73,0.13
389079,2021-09-11,1946664,Philip,f,1.0,1.0,51.51303,-0.03737,Private room in condominium (condo),Private room,1,$30.00,1,30,126,85,2019-11-25,2019-10-08,4.9,3.88
389125,2021-09-11,1946900,David,f,1.0,1.0,51.53707,-0.19483,Private room in townhouse,Private room,2,$74.00,2,31,338,66,2014-09-22,2019-09-09,4.82,0.78
389570,2021-09-11,1949033,Raphael,f,1.0,1.0,51.59708,-0.1054,Private room in residential home,Private room,2,$48.00,2,5,284,15,2012-07-11,2015-10-07,4.83,0.13
389793,2021-09-11,1950060,Stella,f,1.0,1.0,51.52894,-0.21267,Private room in residential home,Private room,2,$49.00,1,14,87,110,2017-01-01,2019-08-11,4.85,1.92
389862,2021-09-11,1950478,Alison,t,1.0,1.0,51.56958,-0.14615,Private room in residential home,Private room,1,$29.00,3,1125,239,62,2015-03-31,2019-06-05,4.76,0.79
389967,2021-09-12,1950992,Frances,t,2.0,2.0,51.4203,-0.23533,Private room in bed and breakfast,Private room,2,$75.00,2,30,354,27,2012-11-12,2017-07-06,4.8,0.25
390156,2021-09-11,1951861,Alvin,f,2.0,2.0,51.52145,-0.05234,Entire rental unit,Entire home/apt,3,$80.00,3,1125,72,62,2014-11-10,2019-11-29,4.62,0.74
390316,2021-09-11,1952637,Blair,f,2.0,2.0,51.50275,-0.08849,Private room in rental unit,Private room,2,$90.00,3,365,340,117,2014-05-02,2021-06-20,4.76,1.3
390319,2021-09-11,1952645,Julia,f,4.0,4.0,51.5084,-0.22737,Private room in residential home,Private room,1,$35.00,1,7,362,193,2015-10-11,2019-08-11,4.72,2.68
390356,2021-09-11,1952786,Anne,t,2.0,2.0,51.47483,-0.16392,Private room in rental unit,Private room,2,$54.00,1,1125,294,335,2013-07-02,2021-05-21,4.84,3.36
390535,2021-09-12,1953374,John Paul,f,6.0,6.0,51.40943,0.0062,Private room in rental unit,Private room,2,$50.00,7,1125,358,7,2012-03-26,2015-08-30,3.83,0.06
390750,2021-09-11,1954407,Eileen,f,1.0,1.0,51.53569,-0.0775,Private room in rental unit,Private room,2,$50.00,5,60,198,282,2012-10-22,2019-06-09,4.86,2.61
390752,2021-09-12,1954418,Kathryn,f,2.0,2.0,51.54131,0.00376,Private room in rental unit,Private room,2,$40.00,1,1125,313,31,2018-09-16,2012-08-05,4.65,0.85
390988,2021-09-11,1955537,Ali,t,2.0,2.0,51.4246,-0.09572,Private room in residential home,Private room,1,$27.00,7,365,337,27,2012-04-26,2013-07-27,4.81,0.24
391035,2021-09-12,1955705,Lark,t,2.0,2.0,51.46479,-0.32628,Private room in residential home,Private room,1,$35.00,2,14,78,154,2014-02-02,2018-11-05,4.83,1.66
391273,2021-09-11,1956888,Serge,f,1.0,1.0,51.52853,-0.19559,Private room in townhouse,Private room,1,$42.00,3,28,70,101,2012-07-07,2018-11-17,4.95,0.9
391529,2021-09-12,1958174,Joanna,t,5.0,5.0,51.49375,0.01252,Private room in residential home,Private room,2,$25.00,3,365,342,5,2013-06-18,2015-11-25,4.2,0.05
391672,2021-09-12,1958808,Urszula,f,2.0,2.0,51.43263,-0.06485,Private room in residential home,Private room,2,$35.00,1,31,285,51,2012-08-04,2018-10-27,4.8,0.46
391767,2021-09-12,1959245,Brion,t,1.0,1.0,51.48888,0.00457,Private room in rental unit,Private room,2,$48.00,1,10,98,147,2015-08-31,2016-07-03,4.9,2.0
391808,2021-09-11,1959452,Michael,f,11.0,11.0,51.49248,-0.13848,Private room in rental unit,Private room,2,$95.00,2,1125,115,145,2015-05-31,2020-02-02,4.82,1.89
392141,2021-09-11,1961043,Mayda,f,1.0,1.0,51.44448,-0.19993,Private room in residential home,Private room,2,$48.00,1,1125,317,20,2013-08-16,2018-08-26,4.83,0.2
392246,2021-09-12,1961516,Muriel,f,2.0,2.0,51.49921,0.08801,Private room in residential home,Private room,2,$39.00,1,6,213,18,2019-07-31,2021-07-03,4.94,0.7
392785,2021-09-11,1909905,Eddie,f,4.0,4.0,51.54076,-0.09034,Private room in residential home,Private room,8,$156.00,2,14,319,57,2017-05-01,2021-08-30,4.49,1.07
395062,2021-09-12,1908992,Stefano & Maria,f,3.0,3.0,51.5217,-0.32281,Entire rental unit,Entire home/apt,4,$56.00,5,365,158,110,2014-06-04,2019-09-03,4.83,1.24
396235,2021-09-11,1946856,Esther,t,1.0,1.0,51.5553,-0.12141,Private room in rental unit,Private room,1,$39.00,14,90,314,31,2016-07-30,2015-07-11,4.63,0.5
396523,2021-09-12,1955405,Daphne,t,1.0,1.0,51.50844,0.05878,Private room in residential home,Private room,1,$26.00,1,31,129,287,2013-05-15,2020-09-14,4.66,2.83
397262,2021-09-11,339492,Mr NADORI,f,3.0,3.0,51.45255,-0.05013,Private room in residential home,Private room,4,$35.00,5,365,362,7,2018-08-05,2018-12-22,5.0,0.19
397504,2021-09-11,1986197,Wills,t,1.0,1.0,51.47987,-0.1833,Private room in rental unit,Private room,1,$40.00,2,31,163,337,2012-10-15,2020-03-12,4.96,3.11
397507,2021-09-11,1986199,Carolyn,f,2.0,2.0,51.46068,-0.18589,Private room in townhouse,Private room,1,$40.00,1,90,349,72,2015-01-02,2014-10-17,4.77,0.88
398147,2021-09-11,1677345,Laryssa,f,2.0,2.0,51.52715,-0.11114,Entire rental unit,Entire home/apt,4,$155.00,3,28,48,36,2012-10-15,2017-04-17,4.53,0.33
401972,2021-09-11,2006404,Sadakat,t,2.0,2.0,51.51797,-0.21171,Entire rental unit,Entire home/apt,7,$233.00,3,10,126,21,2013-05-04,2021-09-06,4.9,0.21
402739,2021-09-11,800096,Claudia,t,1.0,1.0,51.52157,-0.09276,Private room in rental unit,Private room,1,$44.00,3,60,308,79,2012-04-21,2015-11-23,4.93,0.69
405099,2021-09-12,2018776,Cynthia,f,2.0,2.0,51.40749,-0.00514,Entire rental unit,Entire home/apt,2,$60.00,2,28,296,19,2017-05-09,2020-02-16,4.63,0.36
406777,2021-09-11,2009396,Jose And Teresa,f,1.0,1.0,51.5793,-0.07794,Private room in residential home,Private room,2,$45.00,3,180,336,198,2013-07-11,2020-02-17,4.86,1.99
406832,2021-09-11,2026845,Alison,f,0.0,0.0,51.48986,-0.20516,Entire rental unit,Entire home/apt,6,$98.00,2,14,362,39,2015-04-20,2019-10-06,4.15,0.5
406898,2021-09-11,2026952,Edson,f,1.0,1.0,51.5267,-0.06295,Entire rental unit,Entire home/apt,2,$75.00,10,1125,89,25,2016-09-25,2017-03-29,4.56,0.41
407529,2021-09-12,958656,Karmen And Tomislav,t,1.0,1.0,51.54815,-0.36331,Entire guesthouse,Entire home/apt,2,$50.00,1,7,254,219,2012-04-04,2021-09-05,4.88,1.9
409043,2021-09-11,1556847,Joseph,t,1.0,1.0,51.55657,-0.05697,Private room in rental unit,Private room,2,$53.00,2,1125,158,66,2014-08-07,2019-09-26,4.77,0.76
411961,2021-09-11,2049324,Jakob,f,1.0,1.0,51.56908,-0.11513,Entire rental unit,Entire home/apt,4,$80.00,14,31,31,6,2014-08-31,2015-09-01,5.0,0.07
412058,2021-09-11,1764906,Jon,f,2.0,2.0,51.52588,-0.08098,Entire rental unit,Entire home/apt,10,$436.00,1,1125,351,156,2018-07-05,2019-07-31,4.55,4.02
412059,2021-09-11,1764906,Jon,f,2.0,2.0,51.52591,-0.07978,Entire rental unit,Entire home/apt,10,$436.00,1,90,351,123,2013-11-18,2019-11-02,4.46,1.29
412807,2021-09-11,2053887,Danny,f,4.0,4.0,51.52124,-0.11307,Private room in rental unit,Private room,2,$42.00,30,170,314,82,2016-05-03,2016-10-24,4.68,1.26
415171,2021-09-11,515834,Geraldine,f,0.0,0.0,51.56021,-0.04736,Private room in rental unit,Private room,2,$50.00,30,1125,365,10,2017-09-10,2018-01-06,4.0,0.21
415825,2021-09-11,1302946,Robin,t,1.0,1.0,51.55261,-0.12253,Entire rental unit,Entire home/apt,2,$90.00,5,1125,313,206,2015-03-15,2020-11-12,4.84,2.6
